,Date,NASDAQ 100
4642,1998-05-08,1864.369995
4643,1998-05-11,1848.069946
4644,1998-05-12,1860.160034
4645,1998-05-13,1866.180054
4646,1998-05-14,1865.359985
4647,1998-05-15,1846.77002
4648,1998-05-18,1831.619995
4649,1998-05-19,1845.869995
4650,1998-05-20,1831.75
4651,1998-05-21,1820.9899899999998
4652,1998-05-22,1805.0
4653,1998-05-26,1778.089966
4654,1998-05-27,1781.0999760000002
4655,1998-05-28,1794.619995
4656,1998-05-29,1778.869995
4657,1998-06-01,1746.819946
4658,1998-06-02,1761.790039
4659,1998-06-03,1742.310059
4660,1998-06-04,1769.949951
4661,1998-06-05,1782.9200440000002
4662,1998-06-08,1787.77002
4663,1998-06-09,1800.7600100000002
4664,1998-06-10,1773.25
4665,1998-06-11,1749.75
4666,1998-06-12,1745.050049
4667,1998-06-15,1715.75
4668,1998-06-16,1753.119995
4669,1998-06-17,1776.4000239999998
4670,1998-06-18,1772.699951
4671,1998-06-19,1781.290039
4672,1998-06-22,1805.819946
4673,1998-06-23,1844.569946
4674,1998-06-24,1877.7600100000002
4675,1998-06-25,1863.25
4676,1998-06-26,1869.530029
4677,1998-06-29,1891.0799559999998
4678,1998-06-30,1894.7399899999998
4679,1998-07-01,1914.459961
4680,1998-07-02,1894.0
4681,1998-07-06,1909.469971
4682,1998-07-07,1908.109985
4683,1998-07-08,1935.390015
4684,1998-07-09,1939.819946
4685,1998-07-10,1943.040039
4686,1998-07-13,1965.530029
4687,1998-07-14,1968.410034
4688,1998-07-15,1994.540039
4689,1998-07-16,2000.560059
4690,1998-07-17,2008.7600100000002
4691,1998-07-20,2014.25
4692,1998-07-21,1979.140015
4693,1998-07-22,1969.75
4694,1998-07-23,1935.219971
4695,1998-07-24,1930.9899899999998
4696,1998-07-27,1933.2600100000002
4697,1998-07-28,1896.530029
4698,1998-07-29,1881.4899899999998
4699,1998-07-30,1919.5799559999998
4700,1998-07-31,1872.390015
4701,1998-08-03,1851.0999760000002
4702,1998-08-04,1785.640015
4703,1998-08-05,1788.199951
4704,1998-08-06,1829.5100100000002
4705,1998-08-07,1846.77002
4706,1998-08-10,1839.209961
4707,1998-08-11,1792.699951
4708,1998-08-12,1825.530029
4709,1998-08-13,1802.540039
4710,1998-08-14,1790.189941
4711,1998-08-17,1818.040039
4712,1998-08-18,1855.119995
4713,1998-08-19,1842.689941
4714,1998-08-20,1832.449951
4715,1998-08-21,1797.609985
4716,1998-08-24,1790.819946
4717,1998-08-25,1798.1700440000002
4718,1998-08-26,1768.130005
4719,1998-08-27,1686.410034
4720,1998-08-28,1639.680054
4721,1998-08-31,1499.25
4722,1998-09-01,1575.089966
4723,1998-09-02,1592.849976
4724,1998-09-03,1571.859985
4725,1998-09-04,1566.52002
4726,1998-09-08,1660.859985
4727,1998-09-09,1624.550049
4728,1998-09-10,1585.329956
4729,1998-09-11,1641.640015
4730,1998-09-14,1665.689941
4731,1998-09-15,1678.109985
4732,1998-09-16,1689.910034
4733,1998-09-17,1646.25
4734,1998-09-18,1663.77002
4735,1998-09-21,1680.430054
4736,1998-09-22,1697.800049
4737,1998-09-23,1760.27002
4738,1998-09-24,1720.339966
4739,1998-09-25,1743.589966
4740,1998-09-28,1739.219971
4741,1998-09-29,1734.050049
4742,1998-09-30,1693.839966
4743,1998-10-01,1612.329956
4744,1998-10-02,1614.97998
4745,1998-10-05,1536.689941
4746,1998-10-06,1510.890015
4747,1998-10-07,1462.609985
4748,1998-10-08,1419.119995
4749,1998-10-09,1492.48999
4750,1998-10-12,1546.079956
4751,1998-10-13,1509.449951
4752,1998-10-14,1540.969971
4753,1998-10-15,1611.01001
4754,1998-10-16,1620.949951
4755,1998-10-19,1648.72998
4756,1998-10-20,1639.189941
4757,1998-10-21,1674.75
4758,1998-10-22,1702.640015
4759,1998-10-23,1693.859985
4760,1998-10-26,1724.97998
4761,1998-10-27,1717.630005
4762,1998-10-28,1737.3499760000002
4763,1998-10-29,1757.189941
4764,1998-10-30,1771.390015
4765,1998-11-02,1800.910034
4766,1998-11-03,1788.430054
4767,1998-11-04,1823.569946
4768,1998-11-05,1837.0999760000002
4769,1998-11-06,1856.560059
4770,1998-11-09,1861.050049
4771,1998-11-10,1865.619995
4772,1998-11-11,1862.109985
4773,1998-11-12,1851.060059
4774,1998-11-13,1847.9899899999998
4775,1998-11-16,1861.680054
4776,1998-11-17,1878.52002
4777,1998-11-18,1897.439941
4778,1998-11-19,1919.680054
4779,1998-11-20,1928.209961
4780,1998-11-23,1977.4200440000002
4781,1998-11-24,1965.880005
4782,1998-11-25,1985.209961
4783,1998-11-27,2016.439941
4784,1998-11-30,1949.540039
4785,1998-12-01,2003.75
4786,1998-12-02,1995.209961
4787,1998-12-03,1954.3299559999998
4788,1998-12-04,2003.160034
4789,1998-12-07,2040.640015
4790,1998-12-08,2034.75
4791,1998-12-09,2050.419922
4792,1998-12-10,2015.959961
4793,1998-12-11,2029.310059
4794,1998-12-14,1966.9200440000002
4795,1998-12-15,2012.5999760000002
4796,1998-12-16,2009.359985
4797,1998-12-17,2043.880005
4798,1998-12-18,2086.139893
4799,1998-12-21,2138.030029
4800,1998-12-22,2120.97998
4801,1998-12-23,2172.540039
4802,1998-12-24,2163.040039
4803,1998-12-28,2180.300049
4804,1998-12-29,2181.77002
4805,1998-12-30,2166.949951
4806,1998-12-31,2192.689941
4807,1999-01-04,2208.050049
4808,1999-01-05,2251.27002
4809,1999-01-06,2320.860107
4810,1999-01-07,2326.090088
4811,1999-01-08,2344.409912
4812,1999-01-11,2384.590088
4813,1999-01-12,2320.75
4814,1999-01-13,2316.810059
4815,1999-01-14,2276.820068
4816,1999-01-15,2348.199951
4817,1999-01-19,2408.169922
4818,1999-01-20,2415.48999
4819,1999-01-21,2344.719971
4820,1999-01-22,2338.8798829999996
4821,1999-01-25,2369.310059
4822,1999-01-26,2433.409912
4823,1999-01-27,2407.139893
4824,1999-01-28,2477.340088
4825,1999-01-29,2505.889893
4826,1999-02-01,2510.090088
4827,1999-02-02,2463.419922
4828,1999-02-03,2493.409912
4829,1999-02-04,2410.070068
4830,1999-02-05,2373.6201170000004
4831,1999-02-08,2404.919922
4832,1999-02-09,2310.790039
4833,1999-02-10,2309.5
4834,1999-02-11,2405.550049
4835,1999-02-12,2321.889893
4836,1999-02-16,2313.8701170000004
4837,1999-02-17,2248.909912
4838,1999-02-18,2260.550049
4839,1999-02-19,2283.600098
4840,1999-02-22,2342.01001
4841,1999-02-23,2376.350098
4842,1999-02-24,2339.3798829999996
4843,1999-02-25,2326.820068
4844,1999-02-26,2288.030029
4845,1999-03-01,2295.179932
4846,1999-03-02,2259.030029
4847,1999-03-03,2265.199951
4848,1999-03-04,2292.889893
4849,1999-03-05,2337.110107
4850,1999-03-08,2397.6201170000004
4851,1999-03-09,2392.939941
4852,1999-03-10,2406.0
4853,1999-03-11,2412.25
4854,1999-03-12,2381.530029
4855,1999-03-15,2431.439941
4856,1999-03-16,2439.27002
4857,1999-03-17,2428.969971
4858,1999-03-18,2462.959961
4859,1999-03-19,2421.27002
4860,1999-03-22,2395.939941
4861,1999-03-23,2322.840088
4862,1999-03-24,2365.280029
4863,1999-03-25,2434.800049
4864,1999-03-26,2419.169922
4865,1999-03-29,2492.840088
4866,1999-03-30,2480.290039
4867,1999-03-31,2461.399902
4868,1999-04-01,2493.3701170000004
4869,1999-04-05,2560.060059
4870,1999-04-06,2563.169922
4871,1999-04-07,2544.429932
4872,1999-04-08,2573.389893
4873,1999-04-09,2593.050049
4874,1999-04-12,2598.810059
4875,1999-04-13,2583.5
4876,1999-04-14,2507.280029
4877,1999-04-15,2521.77002
4878,1999-04-16,2484.040039
4879,1999-04-19,2345.610107
4880,1999-04-20,2409.639893
4881,1999-04-21,2489.080078
4882,1999-04-22,2561.610107
4883,1999-04-23,2590.689941
4884,1999-04-26,2652.050049
4885,1999-04-27,2602.409912
4886,1999-04-28,2550.3701170000004
4887,1999-04-29,2528.439941
4888,1999-04-30,2542.860107
4889,1999-05-03,2535.580078
4890,1999-05-04,2485.1201170000004
4891,1999-05-05,2534.449951
4892,1999-05-06,2472.280029
4893,1999-05-07,2503.6201170000004
4894,1999-05-10,2526.389893
4895,1999-05-11,2566.679932
4896,1999-05-12,2606.540039
4897,1999-05-13,2582.0
4898,1999-05-14,2527.860107
4899,1999-05-17,2561.840088
4900,1999-05-18,2558.360107
4901,1999-05-19,2577.399902
4902,1999-05-20,2542.22998
4903,1999-05-21,2520.139893
4904,1999-05-24,2453.659912
4905,1999-05-25,2380.899902
4906,1999-05-26,2427.179932
4907,1999-05-27,2419.149902
4908,1999-05-28,2470.52002
4909,1999-06-01,2412.030029
4910,1999-06-02,2432.409912
4911,1999-06-03,2403.320068
4912,1999-06-04,2478.340088
4913,1999-06-07,2524.209961
4914,1999-06-08,2474.560059
4915,1999-06-09,2519.350098
4916,1999-06-10,2484.6201170000004
4917,1999-06-11,2447.8798829999996
4918,1999-06-14,2398.310059
4919,1999-06-15,2414.669922
4920,1999-06-16,2517.830078
4921,1999-06-17,2544.149902
4922,1999-06-18,2563.439941
4923,1999-06-21,2630.280029
4924,1999-06-22,2580.26001
4925,1999-06-23,2598.1201170000004
4926,1999-06-24,2553.98999
4927,1999-06-25,2552.649902
4928,1999-06-28,2602.439941
4929,1999-06-29,2642.110107
4930,1999-06-30,2686.1201170000004
4931,1999-07-01,2706.179932
4932,1999-07-02,2741.02002
4933,1999-07-06,2736.780029
4934,1999-07-07,2743.040039
4935,1999-07-08,2771.860107
4936,1999-07-09,2793.070068
4937,1999-07-12,2790.439941
4938,1999-07-13,2778.22998
4939,1999-07-14,2818.1298829999996
4940,1999-07-15,2839.3701170000004
4941,1999-07-16,2864.47998
4942,1999-07-19,2830.290039
4943,1999-07-20,2732.179932
4944,1999-07-21,2761.77002
4945,1999-07-22,2684.439941
4946,1999-07-23,2692.399902
4947,1999-07-26,2619.189941
4948,1999-07-27,2679.330078
4949,1999-07-28,2705.840088
4950,1999-07-29,2640.01001
4951,1999-07-30,2638.48999
4952,1999-08-02,2623.6298829999996
4953,1999-08-03,2587.98999
4954,1999-08-04,2540.0
4955,1999-08-05,2565.830078
4956,1999-08-06,2547.969971
4957,1999-08-09,2518.97998
4958,1999-08-10,2490.110107
4959,1999-08-11,2564.97998
4960,1999-08-12,2549.48999
4961,1999-08-13,2637.810059
4962,1999-08-16,2645.280029
4963,1999-08-17,2671.22998
4964,1999-08-18,2657.72998
4965,1999-08-19,2621.429932
4966,1999-08-20,2648.330078
4967,1999-08-23,2719.570068
4968,1999-08-24,2752.3701170000004
4969,1999-08-25,2805.600098
4970,1999-08-26,2774.6201170000004
4971,1999-08-27,2758.899902
4972,1999-08-30,2712.689941
4973,1999-08-31,2739.350098
4974,1999-09-01,2750.800049
4975,1999-09-02,2734.23999
4976,1999-09-03,2843.110107
4977,1999-09-07,2837.26001
4978,1999-09-08,2808.73999
4979,1999-09-09,2852.02002
4980,1999-09-10,2887.060059
4981,1999-09-13,2844.77002
4982,1999-09-14,2868.290039
4983,1999-09-15,2814.169922
4984,1999-09-16,2806.719971
4985,1999-09-17,2869.6201170000004
4986,1999-09-20,2886.149902
4987,1999-09-21,2821.100098
4988,1999-09-22,2858.159912
4989,1999-09-23,2749.830078
4990,1999-09-24,2740.409912
4991,1999-09-27,2761.75
4992,1999-09-28,2756.25
4993,1999-09-29,2730.27002
4994,1999-09-30,2746.159912
4995,1999-10-01,2736.850098
4996,1999-10-04,2795.969971
4997,1999-10-05,2799.669922
4998,1999-10-06,2857.209961
4999,1999-10-07,2860.699951
5000,1999-10-08,2886.570068
5001,1999-10-11,2915.949951
5002,1999-10-12,2872.429932
5003,1999-10-13,2801.27002
5004,1999-10-14,2806.840088
5005,1999-10-15,2731.830078
5006,1999-10-18,2689.149902
5007,1999-10-19,2688.179932
5008,1999-10-20,2788.1298829999996
5009,1999-10-21,2801.949951
5010,1999-10-22,2816.52002
5011,1999-10-25,2815.949951
5012,1999-10-26,2811.469971
5013,1999-10-27,2802.52002
5014,1999-10-28,2875.219971
5015,1999-10-29,2966.429932
5016,1999-11-01,2967.649902
5017,1999-11-02,2981.6298829999996
5018,1999-11-03,3028.51001
5019,1999-11-04,3055.949951
5020,1999-11-05,3102.290039
5021,1999-11-08,3143.969971
5022,1999-11-09,3125.040039
5023,1999-11-10,3155.959961
5024,1999-11-11,3197.290039
5025,1999-11-12,3221.149902
5026,1999-11-15,3219.540039
5027,1999-11-16,3295.52002
5028,1999-11-17,3269.389893
5029,1999-11-18,3347.110107
5030,1999-11-19,3369.25
5031,1999-11-22,3392.5600590000004
5032,1999-11-23,3342.8701170000004
5033,1999-11-24,3420.5
5034,1999-11-26,3447.8100590000004
5035,1999-11-29,3421.3701170000004
5036,1999-11-30,3336.159912
5037,1999-12-01,3353.709961
5038,1999-12-02,3452.780029
5039,1999-12-03,3520.6298829999996
5040,1999-12-06,3546.01001
5041,1999-12-07,3586.919922
5042,1999-12-08,3586.080078
5043,1999-12-09,3594.169922
5044,1999-12-10,3620.23999
5045,1999-12-13,3658.169922
5046,1999-12-14,3571.6599119999996
5047,1999-12-15,3621.9499509999996
5048,1999-12-16,3715.0600590000004
5049,1999-12-17,3753.0600590000004
5050,1999-12-20,3783.8701170000004
5051,1999-12-21,3911.149902
5052,1999-12-22,3937.3000490000004
5053,1999-12-23,3969.4399409999996
5054,1999-12-27,3975.3798829999996
5055,1999-12-28,3972.110107
5056,1999-12-29,4041.459961
5057,1999-12-30,4036.8701170000004
5058,1999-12-31,4069.3100590000004
5059,2000-01-03,4131.149902
5060,2000-01-04,3901.6899409999996
5061,2000-01-05,3877.540039
5062,2000-01-06,3727.1298829999996
5063,2000-01-07,3882.6201170000004
5064,2000-01-10,4049.669922
5065,2000-01-11,3921.1899409999996
5066,2000-01-12,3850.0200200000004
5067,2000-01-13,3957.209961
5068,2000-01-14,4064.2700200000004
5069,2000-01-18,4130.810059
5070,2000-01-19,4151.290039
5071,2000-01-20,4189.509765999999
5072,2000-01-21,4235.399902
5073,2000-01-24,4096.080078
5074,2000-01-25,4167.410156
5075,2000-01-26,4069.9099119999996
5076,2000-01-27,4039.5600590000004
5077,2000-01-28,3887.070068
5078,2000-01-31,3940.350098
5079,2000-02-01,4051.9799799999996
5080,2000-02-02,4073.959961
5081,2000-02-03,4210.97998
5082,2000-02-04,4244.140136999999
5083,2000-02-07,4321.77002
5084,2000-02-08,4427.5
5085,2000-02-09,4363.240234000001
5086,2000-02-10,4485.629883
5087,2000-02-11,4395.450195
5088,2000-02-14,4418.549805
5089,2000-02-15,4420.77002
5090,2000-02-16,4427.649902
5091,2000-02-17,4548.919922
5092,2000-02-18,4411.740234000001
5093,2000-02-22,4382.120117
5094,2000-02-23,4550.330078
5095,2000-02-24,4617.649902
5096,2000-02-25,4590.5
5097,2000-02-28,4577.850098
5098,2000-02-29,4696.689941
5099,2000-03-01,4784.080078
5100,2000-03-02,4754.509765999999
5101,2000-03-03,4914.790039
5102,2000-03-06,4904.850098
5103,2000-03-07,4847.839844
5104,2000-03-08,4897.259765999999
5105,2000-03-09,5046.859863000001
5106,2000-03-10,5048.620117
5107,2000-03-13,4907.240234000001
5108,2000-03-14,4706.629883
5109,2000-03-15,4582.620117
5110,2000-03-16,4717.390136999999
5111,2000-03-17,4798.129883
5112,2000-03-20,4610.0
5113,2000-03-21,4711.680176
5114,2000-03-22,4864.75
5115,2000-03-23,4940.609863000001
5116,2000-03-24,4963.029785
5117,2000-03-27,4958.560059
5118,2000-03-28,4833.890136999999
5119,2000-03-29,4644.669922
5120,2000-03-30,4457.890136999999
5121,2000-03-31,4572.830078
5122,2000-04-03,4223.680176
5123,2000-04-04,4148.890136999999
5124,2000-04-05,4169.220215
5125,2000-04-06,4267.560059
5126,2000-04-07,4446.450195
5127,2000-04-10,4188.200195
5128,2000-04-11,4055.899902
5129,2000-04-12,3769.6298829999996
5130,2000-04-13,3676.780029
5131,2000-04-14,3321.290039
5132,2000-04-17,3539.1599119999996
5133,2000-04-18,3793.570068
5134,2000-04-19,3706.4099119999996
5135,2000-04-20,3643.8798829999996
5136,2000-04-24,3482.4799799999996
5137,2000-04-25,3711.2299799999996
5138,2000-04-26,3630.0900880000004
5139,2000-04-27,3774.030029
5140,2000-04-28,3860.6599119999996
5141,2000-05-01,3958.080078
5142,2000-05-02,3785.4499509999996
5143,2000-05-03,3707.3100590000004
5144,2000-05-04,3720.23999
5145,2000-05-05,3816.820068
5146,2000-05-08,3669.3798829999996
5147,2000-05-09,3585.01001
5148,2000-05-10,3384.7299799999996
5149,2000-05-11,3499.580078
5150,2000-05-12,3529.0600590000004
5151,2000-05-15,3607.649902
5152,2000-05-16,3717.570068
5153,2000-05-17,3644.959961
5154,2000-05-18,3538.709961
5155,2000-05-19,3390.399902
5156,2000-05-22,3364.209961
5157,2000-05-23,3164.550049
5158,2000-05-24,3270.610107
5159,2000-05-25,3205.350098
5160,2000-05-26,3205.110107
5161,2000-05-30,3459.4799799999996
5162,2000-05-31,3400.9099119999996
5163,2000-06-01,3582.5
5164,2000-06-02,3813.3798829999996
5165,2000-06-05,3821.76001
5166,2000-06-06,3756.3701170000004
5167,2000-06-07,3839.26001
5168,2000-06-08,3825.5600590000004
5169,2000-06-09,3874.8400880000004
5170,2000-06-12,3767.9099119999996
5171,2000-06-13,3851.0600590000004
5172,2000-06-14,3797.4099119999996
5173,2000-06-15,3845.73999
5174,2000-06-16,3860.5600590000004
5175,2000-06-19,3989.830078
5176,2000-06-20,4013.360107
5177,2000-06-21,4064.01001
5178,2000-06-22,3936.8400880000004
5179,2000-06-23,3845.3400880000004
5180,2000-06-26,3912.1201170000004
5181,2000-06-27,3858.959961
5182,2000-06-28,3940.3400880000004
5183,2000-06-29,3877.2299799999996
5184,2000-06-30,3966.110107
5185,2000-07-03,3991.929932
5186,2000-07-05,3863.100098
5187,2000-07-06,3960.570068
5188,2000-07-07,4023.1999509999996
5189,2000-07-10,3980.290039
5190,2000-07-11,3956.419922
5191,2000-07-12,4099.589844
5192,2000-07-13,4174.859863000001
5193,2000-07-14,4246.180176
5194,2000-07-17,4274.669922
5195,2000-07-18,4177.169922
5196,2000-07-19,4055.6298829999996
5197,2000-07-20,4184.560059
5198,2000-07-21,4094.4499509999996
5199,2000-07-24,3981.570068
5200,2000-07-25,4029.570068
5201,2000-07-26,3987.719971
5202,2000-07-27,3842.2299799999996
5203,2000-07-28,3663.0
5204,2000-07-31,3766.98999
5205,2000-08-01,3685.5200200000004
5206,2000-08-02,3658.459961
5207,2000-08-03,3759.8798829999996
5208,2000-08-04,3787.360107
5209,2000-08-07,3862.98999
5210,2000-08-08,3848.5500490000004
5211,2000-08-09,3853.5
5212,2000-08-10,3759.98999
5213,2000-08-11,3789.469971
5214,2000-08-14,3849.6899409999996
5215,2000-08-15,3851.6599119999996
5216,2000-08-16,3861.1999509999996
5217,2000-08-17,3940.8701170000004
5218,2000-08-18,3930.3400880000004
5219,2000-08-21,3953.149902
5220,2000-08-22,3958.209961
5221,2000-08-23,4011.01001
5222,2000-08-24,4053.280029
5223,2000-08-25,4042.679932
5224,2000-08-28,4070.5900880000004
5225,2000-08-29,4082.169922
5226,2000-08-30,4103.810059
5227,2000-08-31,4206.350098
5228,2000-09-01,4234.330078
5229,2000-09-05,4143.180176
5230,2000-09-06,4013.3400880000004
5231,2000-09-07,4098.350098
5232,2000-09-08,3978.4099119999996
5233,2000-09-11,3896.350098
5234,2000-09-12,3849.51001
5235,2000-09-13,3893.889893
5236,2000-09-14,3913.860107
5237,2000-09-15,3835.2299799999996
5238,2000-09-18,3726.5200200000004
5239,2000-09-19,3865.639893
5240,2000-09-20,3897.4399409999996
5241,2000-09-21,3828.8701170000004
5242,2000-09-22,3803.76001
5243,2000-09-25,3741.219971
5244,2000-09-26,3689.100098
5245,2000-09-27,3656.3000490000004
5246,2000-09-28,3778.320068
5247,2000-09-29,3672.820068
5248,2000-10-02,3568.899902
5249,2000-10-03,3455.830078
5250,2000-10-04,3523.100098
5251,2000-10-05,3472.100098
5252,2000-10-06,3361.01001
5253,2000-10-09,3355.5600590000004
5254,2000-10-10,3240.540039
5255,2000-10-11,3168.48999
5256,2000-10-12,3074.679932
5257,2000-10-13,3316.77002
5258,2000-10-16,3290.280029
5259,2000-10-17,3213.959961
5260,2000-10-18,3171.560059
5261,2000-10-19,3418.600098
5262,2000-10-20,3483.139893
5263,2000-10-23,3468.6899409999996
5264,2000-10-24,3419.790039
5265,2000-10-25,3229.570068
5266,2000-10-26,3272.179932
5267,2000-10-27,3278.360107
5268,2000-10-30,3191.399902
5269,2000-10-31,3369.6298829999996
5270,2000-11-01,3333.389893
5271,2000-11-02,3429.0200200000004
5272,2000-11-03,3451.580078
5273,2000-11-06,3416.209961
5274,2000-11-07,3415.790039
5275,2000-11-08,3231.699951
5276,2000-11-09,3200.350098
5277,2000-11-10,3028.98999
5278,2000-11-13,2966.719971
5279,2000-11-14,3138.27002
5280,2000-11-15,3165.48999
5281,2000-11-16,3031.8798829999996
5282,2000-11-17,3027.189941
5283,2000-11-20,2875.639893
5284,2000-11-21,2871.449951
5285,2000-11-22,2755.340088
5286,2000-11-24,2904.3798829999996
5287,2000-11-27,2880.48999
5288,2000-11-28,2734.97998
5289,2000-11-29,2706.929932
5290,2000-11-30,2597.929932
5291,2000-12-01,2645.290039
5292,2000-12-04,2615.75
5293,2000-12-05,2889.800049
5294,2000-12-06,2796.5
5295,2000-12-07,2752.659912
5296,2000-12-08,2917.429932
5297,2000-12-11,3015.100098
5298,2000-12-12,2931.77002
5299,2000-12-13,2822.77002
5300,2000-12-14,2728.51001
5301,2000-12-15,2653.27002
5302,2000-12-18,2624.52002
5303,2000-12-19,2511.709961
5304,2000-12-20,2332.780029
5305,2000-12-21,2340.1201170000004
5306,2000-12-22,2517.02002
5307,2000-12-26,2493.52002
5308,2000-12-27,2539.350098
5309,2000-12-28,2557.76001
5310,2000-12-29,2470.52002
5311,2001-01-02,2291.860107
5312,2001-01-03,2616.689941
5313,2001-01-04,2566.830078
5314,2001-01-05,2407.649902
5315,2001-01-08,2395.919922
5316,2001-01-09,2441.300049
5317,2001-01-10,2524.179932
5318,2001-01-11,2640.570068
5319,2001-01-12,2626.5
5320,2001-01-16,2618.550049
5321,2001-01-17,2682.780029
5322,2001-01-18,2768.48999
5323,2001-01-19,2770.3798829999996
5324,2001-01-22,2757.909912
5325,2001-01-23,2840.389893
5326,2001-01-24,2859.149902
5327,2001-01-25,2754.280029
5328,2001-01-26,2781.300049
5329,2001-01-29,2838.340088
5330,2001-01-30,2838.350098
5331,2001-01-31,2772.72998
5332,2001-02-01,2782.790039
5333,2001-02-02,2660.5
5334,2001-02-05,2643.209961
5335,2001-02-06,2664.48999
5336,2001-02-07,2607.820068
5337,2001-02-08,2562.060059
5338,2001-02-09,2470.969971
5339,2001-02-12,2489.659912
5340,2001-02-13,2427.719971
5341,2001-02-14,2491.399902
5342,2001-02-15,2552.909912
5343,2001-02-16,2425.3798829999996
5344,2001-02-20,2318.350098
5345,2001-02-21,2268.939941
5346,2001-02-22,2244.959961
5347,2001-02-23,2262.51001
5348,2001-02-26,2308.5
5349,2001-02-27,2207.820068
5350,2001-02-28,2151.830078
5351,2001-03-01,2183.3701170000004
5352,2001-03-02,2117.6298829999996
5353,2001-03-05,2142.919922
5354,2001-03-06,2204.429932
5355,2001-03-07,2223.919922
5356,2001-03-08,2168.72998
5357,2001-03-09,2052.780029
5358,2001-03-12,1923.380005
5359,2001-03-13,2014.780029
5360,2001-03-14,1972.089966
5361,2001-03-15,1940.709961
5362,2001-03-16,1890.910034
5363,2001-03-19,1951.180054
5364,2001-03-20,1857.439941
5365,2001-03-21,1830.22998
5366,2001-03-22,1897.699951
5367,2001-03-23,1928.680054
5368,2001-03-26,1918.4899899999998
5369,2001-03-27,1972.22998
5370,2001-03-28,1854.130005
5371,2001-03-29,1820.569946
5372,2001-03-30,1840.2600100000002
5373,2001-04-02,1782.969971
5374,2001-04-03,1673.0
5375,2001-04-04,1638.800049
5376,2001-04-05,1785.0
5377,2001-04-06,1720.359985
5378,2001-04-09,1745.709961
5379,2001-04-10,1852.030029
5380,2001-04-11,1898.949951
5381,2001-04-12,1961.430054
5382,2001-04-16,1909.569946
5383,2001-04-17,1923.219971
5384,2001-04-18,2079.439941
5385,2001-04-19,2182.139893
5386,2001-04-20,2163.409912
5387,2001-04-23,2059.320068
5388,2001-04-24,2016.609985
5389,2001-04-25,2059.800049
5390,2001-04-26,2034.880005
5391,2001-04-27,2075.679932
5392,2001-04-30,2116.23999
5393,2001-05-01,2168.23999
5394,2001-05-02,2220.600098
5395,2001-05-03,2146.199951
5396,2001-05-04,2191.530029
5397,2001-05-07,2173.570068
5398,2001-05-08,2198.77002
5399,2001-05-09,2156.6298829999996
5400,2001-05-10,2128.860107
5401,2001-05-11,2107.429932
5402,2001-05-14,2081.919922
5403,2001-05-15,2085.580078
5404,2001-05-16,2166.439941
5405,2001-05-17,2193.679932
5406,2001-05-18,2198.8798829999996
5407,2001-05-21,2305.590088
5408,2001-05-22,2313.850098
5409,2001-05-23,2243.47998
5410,2001-05-24,2282.02002
5411,2001-05-25,2251.030029
5412,2001-05-29,2175.540039
5413,2001-05-30,2084.5
5414,2001-05-31,2110.48999
5415,2001-06-01,2149.439941
5416,2001-06-04,2155.929932
5417,2001-06-05,2233.659912
5418,2001-06-06,2217.72998
5419,2001-06-07,2264.0
5420,2001-06-08,2215.100098
5421,2001-06-11,2170.780029
5422,2001-06-12,2169.949951
5423,2001-06-13,2121.659912
5424,2001-06-14,2044.069946
5425,2001-06-15,2028.430054
5426,2001-06-18,1988.630005
5427,2001-06-19,1992.660034
5428,2001-06-20,2031.2399899999998
5429,2001-06-21,2058.76001
5430,2001-06-22,2034.839966
5431,2001-06-25,2050.8701170000004
5432,2001-06-26,2064.6201170000004
5433,2001-06-27,2074.73999
5434,2001-06-28,2125.459961
5435,2001-06-29,2160.540039
5436,2001-07-02,2148.719971
5437,2001-07-03,2140.800049
5438,2001-07-05,2080.110107
5439,2001-07-06,2004.160034
5440,2001-07-09,2026.709961
5441,2001-07-10,1962.790039
5442,2001-07-11,1972.040039
5443,2001-07-12,2075.73999
5444,2001-07-13,2084.790039
5445,2001-07-16,2029.119995
5446,2001-07-17,2067.320068
5447,2001-07-18,2016.1700440000002
5448,2001-07-19,2046.589966
5449,2001-07-20,2029.369995
5450,2001-07-23,1988.560059
5451,2001-07-24,1959.2399899999998
5452,2001-07-25,1984.319946
5453,2001-07-26,2022.959961
5454,2001-07-27,2029.069946
5455,2001-07-30,2017.839966
5456,2001-07-31,2027.130005
5457,2001-08-01,2068.3798829999996
5458,2001-08-02,2087.3798829999996
5459,2001-08-03,2066.330078
5460,2001-08-06,2034.2600100000002
5461,2001-08-07,2027.790039
5462,2001-08-08,1966.359985
5463,2001-08-09,1963.319946
5464,2001-08-10,1956.469971
5465,2001-08-13,1982.25
5466,2001-08-14,1964.530029
5467,2001-08-15,1918.890015
5468,2001-08-16,1930.319946
5469,2001-08-17,1867.0100100000002
5470,2001-08-20,1881.3499760000002
5471,2001-08-21,1831.300049
5472,2001-08-22,1860.0100100000002
5473,2001-08-23,1842.969971
5474,2001-08-24,1916.800049
5475,2001-08-27,1912.410034
5476,2001-08-28,1864.97998
5477,2001-08-29,1843.1700440000002
5478,2001-08-30,1791.680054
5479,2001-08-31,1805.430054
5480,2001-09-04,1770.780029
5481,2001-09-05,1759.0100100000002
5482,2001-09-06,1705.640015
5483,2001-09-07,1687.699951
5484,2001-09-10,1695.380005
5485,2001-09-17,1579.550049
5486,2001-09-18,1555.079956
5487,2001-09-19,1527.800049
5488,2001-09-20,1470.930054
5489,2001-09-21,1423.189941
