,Date,NIKKEI 225
5243,2000-02-01,19423.380859
5244,2000-02-02,19578.910156
5245,2000-02-03,19786.419922
5246,2000-02-04,19763.130859
5247,2000-02-07,19945.429688
5248,2000-02-08,19868.880859
5249,2000-02-09,20007.769531
5250,2000-02-10,19710.019531
5252,2000-02-14,19556.460938
5253,2000-02-15,19367.830078
5254,2000-02-16,19599.179688
5255,2000-02-17,19791.400391
5256,2000-02-18,19789.029297
5257,2000-02-21,19543.75
5258,2000-02-22,19390.580078
5259,2000-02-23,19519.550781
5260,2000-02-24,19571.439453
5261,2000-02-25,19817.880859
5262,2000-02-28,19720.099609
5263,2000-02-29,19959.519531
5264,2000-03-01,20081.669922
5265,2000-03-02,20065.109375
5266,2000-03-03,19927.539063
5267,2000-03-06,19796.349609
5268,2000-03-07,19944.240234
5269,2000-03-08,19766.800781
5270,2000-03-09,19662.330078
5271,2000-03-10,19750.400391
5272,2000-03-13,19189.929688
5273,2000-03-14,19141.839844
5274,2000-03-15,19078.599609
5275,2000-03-16,19253.230469
5276,2000-03-17,19566.320313
5278,2000-03-21,19602.359375
5279,2000-03-22,19733.589844
5280,2000-03-23,19704.599609
5281,2000-03-24,19958.080078
5282,2000-03-27,20281.029297
5283,2000-03-28,20374.339844
5284,2000-03-29,20706.650391
5285,2000-03-30,20441.5
5286,2000-03-31,20337.320313
5287,2000-04-03,20726.990234
5288,2000-04-04,20594.929688
5289,2000-04-05,20462.769531
5290,2000-04-06,20223.609375
5291,2000-04-07,20252.810547
5292,2000-04-10,20619.060547
5293,2000-04-11,20522.519531
5294,2000-04-12,20833.210938
5295,2000-04-13,20526.419922
5296,2000-04-14,20434.679688
5297,2000-04-17,19008.640625
5298,2000-04-18,18969.519531
5299,2000-04-19,19086.619141
5300,2000-04-20,18959.320313
5301,2000-04-21,18252.679688
5302,2000-04-24,18480.150391
5303,2000-04-25,18272.330078
5304,2000-04-26,18134.310547
5305,2000-04-27,18019.169922
5306,2000-04-28,17973.699219
5307,2000-05-01,18403.080078
5308,2000-05-02,18439.359375
5312,2000-05-08,18199.960938
5313,2000-05-09,17844.539063
5314,2000-05-10,17701.470703
5315,2000-05-11,16882.460938
5316,2000-05-12,17357.859375
5317,2000-05-15,17313.689453
5318,2000-05-16,17551.25
5319,2000-05-17,17404.029297
5320,2000-05-18,17031.630859
5321,2000-05-19,16858.169922
5322,2000-05-22,16386.009766
5323,2000-05-23,16318.730469
5324,2000-05-24,16044.44043
5325,2000-05-25,16247.820313
5326,2000-05-26,16008.139647999998
5327,2000-05-29,16245.44043
5328,2000-05-30,16228.900391
5329,2000-05-31,16332.450195
5330,2000-06-01,16694.300781
5331,2000-06-02,16800.060547
5332,2000-06-05,17201.789063
5333,2000-06-06,17170.080078
5334,2000-06-07,17144.960938
5335,2000-06-08,17004.339844
5336,2000-06-09,16861.910156
5337,2000-06-12,16980.609375
5338,2000-06-13,16914.949219
5339,2000-06-14,16654.419922
5340,2000-06-15,16338.700195
5341,2000-06-16,16318.30957
5342,2000-06-19,16591.349609
5343,2000-06-20,16907.550781
5344,2000-06-21,17210.080078
5345,2000-06-22,17106.009766
5346,2000-06-23,16963.210938
5347,2000-06-26,16925.400391
5348,2000-06-27,17279.060547
5349,2000-06-28,17370.169922
5350,2000-06-29,17475.900391
5351,2000-06-30,17411.050781
5352,2000-07-03,17614.660156
5353,2000-07-04,17470.150391
5354,2000-07-05,17435.949219
5355,2000-07-06,17282.369141
5356,2000-07-07,17398.240234
5357,2000-07-10,17572.679688
5358,2000-07-11,17504.359375
5359,2000-07-12,17342.130859
5360,2000-07-13,17036.900391
5361,2000-07-14,17142.900391
5362,2000-07-17,17286.830078
5363,2000-07-18,16945.070313
5364,2000-07-19,16983.570313
5366,2000-07-21,16811.490234
5367,2000-07-24,16547.119141
5368,2000-07-25,16573.589844
5369,2000-07-26,16502.609375
5370,2000-07-27,16182.009766
5371,2000-07-28,15838.570313
5372,2000-07-31,15727.490234
5373,2000-08-01,16099.669922
5374,2000-08-02,16206.19043
5375,2000-08-03,15814.44043
5376,2000-08-04,15667.360352000002
5377,2000-08-07,16002.709961000002
5378,2000-08-08,15820.110352000002
5379,2000-08-09,16034.599609
5380,2000-08-10,15975.650391
5381,2000-08-11,16117.5
5382,2000-08-14,16153.910156
5383,2000-08-15,16298.290038999998
5384,2000-08-16,16356.030272999998
5385,2000-08-17,16161.030272999998
5386,2000-08-18,16280.490234
5387,2000-08-21,16040.179688
5388,2000-08-22,16454.740234
5389,2000-08-23,16436.650391
5390,2000-08-24,16670.820313
5391,2000-08-25,16911.330078
5392,2000-08-28,17181.119141
5393,2000-08-29,17141.75
5394,2000-08-30,16901.669922
5395,2000-08-31,16861.259766
5396,2000-09-01,16739.779297
5397,2000-09-04,16688.210938
5398,2000-09-05,16452.269531
5399,2000-09-06,16399.869141
5400,2000-09-07,16300.459961000002
5401,2000-09-08,16501.550781
5402,2000-09-11,16130.900391
5403,2000-09-12,16040.230469
5404,2000-09-13,16190.519531
5405,2000-09-14,16213.280272999998
5407,2000-09-18,16061.160156
5408,2000-09-19,16124.19043
5409,2000-09-20,16458.310547
5410,2000-09-21,16311.049805
5411,2000-09-22,15818.25
5412,2000-09-25,15992.900391
5413,2000-09-26,15928.620116999999
5414,2000-09-27,15639.950195
5415,2000-09-28,15626.959961000002
5416,2000-09-29,15747.259766
5417,2000-10-02,15902.509766
5418,2000-10-03,15912.089844
5419,2000-10-04,16149.080078
5420,2000-10-05,16099.259766
5421,2000-10-06,15994.240234
5423,2000-10-10,15827.719727000002
5424,2000-10-11,15513.570313
5425,2000-10-12,15550.639647999998
5426,2000-10-13,15330.30957
5427,2000-10-16,15512.320313
5428,2000-10-17,15340.219727000002
5429,2000-10-18,14872.480469
5430,2000-10-19,14811.080078
5431,2000-10-20,15198.730469
5432,2000-10-23,15097.959961000002
5433,2000-10-24,15148.19043
5434,2000-10-25,14840.469727000002
5435,2000-10-26,14858.429688
5436,2000-10-27,14582.200195
5437,2000-10-30,14464.55957
5438,2000-10-31,14539.599609
5439,2000-11-01,14872.389647999998
5440,2000-11-02,14837.780272999998
5442,2000-11-06,15371.44043
5443,2000-11-07,15340.330078
5444,2000-11-08,15399.639647999998
5445,2000-11-09,15060.049805
5446,2000-11-10,14988.540038999998
5447,2000-11-13,14664.639647999998
5448,2000-11-14,14660.040038999998
5449,2000-11-15,14799.139647999998
5450,2000-11-16,14587.030272999998
5451,2000-11-17,14544.299805
5452,2000-11-20,14531.650391
5453,2000-11-21,14408.459961000002
5454,2000-11-22,14301.30957
5456,2000-11-24,14315.349609
5457,2000-11-27,14720.389647999998
5458,2000-11-28,14658.870116999999
5459,2000-11-29,14507.639647999998
5460,2000-11-30,14648.509766
5461,2000-12-01,14835.330078
5462,2000-12-04,14954.730469
5463,2000-12-05,14695.049805
5464,2000-12-06,14889.370116999999
5465,2000-12-07,14720.360352000002
5466,2000-12-08,14696.509766
5467,2000-12-11,15015.700195
5468,2000-12-12,15114.639647999998
5469,2000-12-13,15168.679688
5470,2000-12-14,14927.19043
5471,2000-12-15,14552.290038999998
5472,2000-12-18,14483.900391
5473,2000-12-19,14132.370116999999
5474,2000-12-20,13914.429688
5475,2000-12-21,13423.209961000002
5476,2000-12-22,13427.080078
5477,2000-12-25,13931.610352000002
5478,2000-12-26,14007.849609
5479,2000-12-27,13981.490234
5480,2000-12-28,13946.959961000002
5481,2000-12-29,13785.69043
5485,2001-01-04,13691.490234
5486,2001-01-05,13867.610352000002
5488,2001-01-09,13610.509766
5489,2001-01-10,13432.650391
5490,2001-01-11,13201.070313
5491,2001-01-12,13347.740234
5492,2001-01-15,13506.230469
5493,2001-01-16,13584.450195
5494,2001-01-17,13667.629883000001
5495,2001-01-18,13873.919922
5496,2001-01-19,13989.120116999999
5497,2001-01-22,14032.419922
5498,2001-01-23,13984.660156
5499,2001-01-24,13893.580078
5500,2001-01-25,13803.379883000001
5501,2001-01-26,13696.05957
5502,2001-01-29,13845.280272999998
5503,2001-01-30,13826.650391
5504,2001-01-31,13843.549805
5505,2001-02-01,13779.549805
5506,2001-02-02,13703.629883000001
5507,2001-02-05,13385.519531
5508,2001-02-06,13269.849609
5509,2001-02-07,13366.009766
5510,2001-02-08,13138.230469
5511,2001-02-09,13422.830078
5513,2001-02-13,13274.700195
5514,2001-02-14,13284.05957
5515,2001-02-15,13327.389648
5516,2001-02-16,13175.490234
5517,2001-02-19,13119.589844
5518,2001-02-20,13248.360352
5519,2001-02-21,13100.080078
5520,2001-02-22,13073.360352
5521,2001-02-23,13246.0
5522,2001-02-26,13201.139648
5523,2001-02-27,13059.860352
5524,2001-02-28,12883.540039
5525,2001-03-01,12681.660156
5526,2001-03-02,12261.799805
5527,2001-03-05,12322.160156
5528,2001-03-06,12687.740234
5529,2001-03-07,12723.889648
5530,2001-03-08,12650.55957
5531,2001-03-09,12627.900391
5532,2001-03-12,12171.370117
5533,2001-03-13,11819.700195
5534,2001-03-14,11843.589844
5535,2001-03-15,12152.830078
5536,2001-03-16,12232.980469
5537,2001-03-19,12190.969727
5539,2001-03-21,13103.94043
5540,2001-03-22,12853.969727
5541,2001-03-23,13214.540039
5542,2001-03-26,13862.30957
5543,2001-03-27,13638.330078
5544,2001-03-28,13765.509766
5545,2001-03-29,13072.360352
5546,2001-03-30,12999.700195
5547,2001-04-02,12937.860352
5548,2001-04-03,13124.469727
5549,2001-04-04,13242.780273
5550,2001-04-05,13381.379883
5551,2001-04-06,13383.759766
5552,2001-04-09,12841.759766
5553,2001-04-10,12620.269531
5554,2001-04-11,13174.929688
5555,2001-04-12,13352.44043
5556,2001-04-13,13385.719727
5557,2001-04-16,13254.889648
5558,2001-04-17,13067.089844
5559,2001-04-18,13641.790038999998
5560,2001-04-19,13868.280272999998
5561,2001-04-20,13765.669922
5562,2001-04-23,13715.599609
5563,2001-04-24,13743.179688
5564,2001-04-25,13827.5
5565,2001-04-26,13973.030272999998
5566,2001-04-27,13934.320313
5568,2001-05-01,14425.459961000002
5569,2001-05-02,14421.639647999998
5572,2001-05-07,14529.410156
5573,2001-05-08,14289.049805
5574,2001-05-09,14084.849609
5575,2001-05-10,14017.790038999998
5576,2001-05-11,14043.919922
5577,2001-05-14,13873.019531
5578,2001-05-15,14054.030272999998
5579,2001-05-16,13694.269531
5580,2001-05-17,13910.669922
5581,2001-05-18,13877.769531
5582,2001-05-21,14176.830078
5583,2001-05-22,14091.19043
5584,2001-05-23,14067.700195
5585,2001-05-24,13895.790038999998
5586,2001-05-25,13765.919922
5587,2001-05-28,13737.769531
5588,2001-05-29,13773.889647999998
5589,2001-05-30,13493.349609
5590,2001-05-31,13262.139648
5591,2001-06-01,13261.839844
5592,2001-06-04,13312.349609
5593,2001-06-05,13182.0
5594,2001-06-06,13174.839844
5595,2001-06-07,13277.509766
5596,2001-06-08,13430.219727000002
5597,2001-06-11,13226.480469
5598,2001-06-12,12840.099609
5599,2001-06-13,12823.450195
5600,2001-06-14,12846.660156
5601,2001-06-15,12790.379883
5602,2001-06-18,12697.790039
5603,2001-06-19,12574.259766
5604,2001-06-20,12674.639648
5605,2001-06-21,12962.429688
5606,2001-06-22,13044.610352
5607,2001-06-25,12896.469727
5608,2001-06-26,12978.820313
5609,2001-06-27,12828.980469
5610,2001-06-28,12679.879883
5611,2001-06-29,12969.049805
5612,2001-07-02,12751.179688
5613,2001-07-03,12817.410156
5614,2001-07-04,12629.019531
5615,2001-07-05,12607.299805
5616,2001-07-06,12306.080078
5617,2001-07-09,12239.679688
5618,2001-07-10,12300.410156
5619,2001-07-11,12005.110352
5620,2001-07-12,12407.950195
5621,2001-07-13,12355.150391
5622,2001-07-16,12343.370117
5623,2001-07-17,12128.570313
5624,2001-07-18,11892.580078
5625,2001-07-19,11908.389648
5627,2001-07-23,11609.629883
5628,2001-07-24,11883.25
5629,2001-07-25,11891.610352
5630,2001-07-26,11858.55957
5631,2001-07-27,11798.080078
5632,2001-07-30,11579.269531
5633,2001-07-31,11860.769531
5634,2001-08-01,11959.330078
5635,2001-08-02,12399.200195
5636,2001-08-03,12241.969727
5637,2001-08-06,12243.900391
5638,2001-08-07,12319.459961
5639,2001-08-08,12163.669922
5640,2001-08-09,11754.55957
5641,2001-08-10,11735.05957
5642,2001-08-13,11477.55957
5643,2001-08-14,11917.950195
5644,2001-08-15,11755.400391
5645,2001-08-16,11515.019531
5646,2001-08-17,11445.540039
5647,2001-08-20,11257.94043
5648,2001-08-21,11280.379883
5649,2001-08-22,11396.429688
5650,2001-08-23,11126.919922
5651,2001-08-24,11166.30957
5652,2001-08-27,11275.009766
5653,2001-08-28,11189.400391
5654,2001-08-29,10979.759766
5655,2001-08-30,10938.450195
5656,2001-08-31,10713.509766
5657,2001-09-03,10409.679688
5658,2001-09-04,10772.589844
5659,2001-09-05,10598.790039
5660,2001-09-06,10650.330078
5661,2001-09-07,10516.790039
5662,2001-09-10,10195.69043
5663,2001-09-11,10292.950195
5664,2001-09-12,9610.099609
5665,2001-09-13,9613.089844
5666,2001-09-14,10008.889648
5667,2001-09-17,9504.410156
5668,2001-09-18,9679.879883
5669,2001-09-19,9939.599609
5670,2001-09-20,9785.160156
5671,2001-09-21,9554.990234
5673,2001-09-25,9693.969727
5674,2001-09-26,9641.700195
5675,2001-09-27,9696.530273
5676,2001-09-28,9774.679688
5677,2001-10-01,9972.280273
5678,2001-10-02,10136.55957
5679,2001-10-03,9924.230469
5680,2001-10-04,10205.480469
5681,2001-10-05,10205.870117
5683,2001-10-09,10011.769531
5684,2001-10-10,9964.879883
5685,2001-10-11,10347.009766
5686,2001-10-12,10632.349609
5687,2001-10-15,10452.540039
5688,2001-10-16,10637.820313
5689,2001-10-17,10755.450195
5690,2001-10-18,10474.849609
5691,2001-10-19,10538.790039
5692,2001-10-22,10565.410156
5693,2001-10-23,10861.55957
5694,2001-10-24,10802.150391
5695,2001-10-25,10880.099609
5696,2001-10-26,10795.160156
5697,2001-10-29,10612.30957
5698,2001-10-30,10512.820313
5699,2001-10-31,10366.339844
5700,2001-11-01,10347.280273
5701,2001-11-02,10383.780273
5702,2001-11-05,10447.540039
5703,2001-11-06,10633.719727
5704,2001-11-07,10284.980469
5705,2001-11-08,10431.790039
5706,2001-11-09,10215.709961
5707,2001-11-12,10081.55957
5708,2001-11-13,10030.55957
5709,2001-11-14,10086.759766
5710,2001-11-15,10489.889648
5711,2001-11-16,10649.089844
5712,2001-11-19,10727.94043
5713,2001-11-20,10575.620117
5714,2001-11-21,10661.080078
5715,2001-11-22,10696.820313
5717,2001-11-26,11064.299805
5718,2001-11-27,10948.889648
5719,2001-11-28,10624.80957
5720,2001-11-29,10655.959961
5721,2001-11-30,10697.44043
5722,2001-12-03,10370.620117
5723,2001-12-04,10452.650391
5724,2001-12-05,10713.80957
5725,2001-12-06,10857.280273
5726,2001-12-07,10796.889648
5727,2001-12-10,10571.009766
5728,2001-12-11,10473.910156
5729,2001-12-12,10801.519531
5730,2001-12-13,10433.450195
5731,2001-12-14,10511.650391
5732,2001-12-17,10323.349609
5733,2001-12-18,10432.169922
5734,2001-12-19,10471.929688
5735,2001-12-20,10434.519531
5736,2001-12-21,10335.450195
5738,2001-12-25,10254.80957
5739,2001-12-26,10192.570313
5740,2001-12-27,10457.610352
5741,2001-12-28,10542.620117
5746,2002-01-04,10871.490234
5747,2002-01-07,10942.360352
5748,2002-01-08,10695.599609
5749,2002-01-09,10663.980469
5750,2002-01-10,10538.429688
5751,2002-01-11,10441.589844
5753,2002-01-15,10208.049805
5754,2002-01-16,10177.580078
5755,2002-01-17,10128.179688
5756,2002-01-18,10293.320313
5757,2002-01-21,10280.25
5758,2002-01-22,10050.980469
5759,2002-01-23,10040.910156
5760,2002-01-24,10074.049805
5761,2002-01-25,10144.139648
5762,2002-01-28,10220.849609
5763,2002-01-29,10026.030273
5764,2002-01-30,9919.480469
5765,2002-01-31,9997.799805
5766,2002-02-01,9791.429688
5767,2002-02-04,9631.929688
5768,2002-02-05,9475.599609
5769,2002-02-06,9420.849609
5770,2002-02-07,9583.269531
5771,2002-02-08,9686.05957
5773,2002-02-12,9877.990234
5774,2002-02-13,9968.349609
5775,2002-02-14,10081.089844
5776,2002-02-15,10048.099609
5777,2002-02-18,10093.25
5778,2002-02-19,9847.160156
5779,2002-02-20,9834.129883
5780,2002-02-21,10295.419922
5781,2002-02-22,10356.780273
5782,2002-02-25,10296.469727
5783,2002-02-26,10202.629883
5784,2002-02-27,10573.089844
5785,2002-02-28,10587.830078
5786,2002-03-01,10812.0
5787,2002-03-04,11450.219727
5788,2002-03-05,11348.450195
5789,2002-03-06,11358.530273
5790,2002-03-07,11648.339844
5791,2002-03-08,11885.790039
5792,2002-03-11,11919.299805
5793,2002-03-12,11607.330078
5794,2002-03-13,11415.30957
5795,2002-03-14,11568.820313
5796,2002-03-15,11648.009766
5797,2002-03-18,11498.379883
5798,2002-03-19,11792.820313
5799,2002-03-20,11526.780273
5801,2002-03-22,11345.080078
5802,2002-03-25,11261.089844
5803,2002-03-26,11207.919922
5804,2002-03-27,11323.679688
5805,2002-03-28,11333.110352
5806,2002-03-29,11024.94043
5807,2002-04-01,11028.700195
5808,2002-04-02,11204.490234
5809,2002-04-03,11400.709961
5810,2002-04-04,11379.200195
5811,2002-04-05,11335.490234
5812,2002-04-08,11352.889648
5813,2002-04-09,11114.490234
5814,2002-04-10,11218.580078
5815,2002-04-11,11147.269531
5816,2002-04-12,10962.980469
5817,2002-04-15,11137.299805
5818,2002-04-16,11346.660156
5819,2002-04-17,11543.709961
5820,2002-04-18,11575.730469
5821,2002-04-19,11512.009766
5822,2002-04-22,11721.639648
5823,2002-04-23,11736.830078
5824,2002-04-24,11672.879883
5825,2002-04-25,11648.719727
5826,2002-04-26,11541.389648
5828,2002-04-30,11492.540039
5829,2002-05-01,11552.790039
5830,2002-05-02,11551.009766
5833,2002-05-07,11316.040039
5834,2002-05-08,11520.75
5835,2002-05-09,11633.299805
5836,2002-05-10,11531.110352
5837,2002-05-13,11336.950195
5838,2002-05-14,11356.19043
5839,2002-05-15,11642.969727
5840,2002-05-16,11738.69043
5841,2002-05-17,11847.320313
5842,2002-05-20,11856.540039
5843,2002-05-21,11801.160156
5844,2002-05-22,11961.980469
5845,2002-05-23,11979.849609
5846,2002-05-24,11976.280273
5847,2002-05-27,11976.349609
5848,2002-05-28,11936.080078
5849,2002-05-29,11853.0
5850,2002-05-30,11770.030273
5851,2002-05-31,11763.700195
5852,2002-06-03,11901.389648
5853,2002-06-04,11653.070313
5854,2002-06-05,11663.870117
5855,2002-06-06,11574.94043
5856,2002-06-07,11438.530273
5857,2002-06-10,11370.209961
5858,2002-06-11,11449.44043
5859,2002-06-12,11327.05957
5860,2002-06-13,11144.839844
5861,2002-06-14,10920.629883
5862,2002-06-17,10664.110352
5863,2002-06-18,10839.929688
5864,2002-06-19,10476.179688
5865,2002-06-20,10612.980469
5866,2002-06-21,10354.349609
5867,2002-06-24,10471.320313
5868,2002-06-25,10496.669922
5869,2002-06-26,10074.55957
5870,2002-06-27,10261.599609
5871,2002-06-28,10621.839844
5872,2002-07-01,10595.44043
5873,2002-07-02,10622.320313
5874,2002-07-03,10812.299805
5875,2002-07-04,10632.80957
5876,2002-07-05,10826.089844
5877,2002-07-08,10769.200195
5878,2002-07-09,10960.25
5879,2002-07-10,10752.660156
5880,2002-07-11,10485.740234
5881,2002-07-12,10601.450195
5882,2002-07-15,10375.150391
5883,2002-07-16,10250.419922
5884,2002-07-17,10296.019531
5885,2002-07-18,10498.259766
5886,2002-07-19,10202.360352
5887,2002-07-22,10189.009766
5888,2002-07-23,10215.629883
5889,2002-07-24,9947.719727
5890,2002-07-25,9929.910156
5891,2002-07-26,9591.030273
5892,2002-07-29,9666.669922
5893,2002-07-30,10003.719727
5894,2002-07-31,9877.94043
5895,2002-08-01,9793.509766
5896,2002-08-02,9709.660156
5897,2002-08-05,9704.929688
5898,2002-08-06,9501.019531
5899,2002-08-07,9834.400391
5900,2002-08-08,9799.570313
5901,2002-08-09,9999.790039
5902,2002-08-12,9747.820313
5903,2002-08-13,9688.610352
5904,2002-08-14,9638.410156
5905,2002-08-15,9795.570313
5906,2002-08-16,9788.129883
5907,2002-08-19,9599.099609
5908,2002-08-20,9620.69043
5909,2002-08-21,9642.610352
5910,2002-08-22,9814.019531
5911,2002-08-23,9867.450195
5912,2002-08-26,10067.740234
5913,2002-08-27,9907.299805
5914,2002-08-28,9766.730469
5915,2002-08-29,9620.139648
5916,2002-08-30,9619.299805
5917,2002-09-02,9521.629883
5918,2002-09-03,9217.040039
5919,2002-09-04,9075.089844
5920,2002-09-05,9222.120117
5921,2002-09-06,9129.070313
5922,2002-09-09,9306.259766
5923,2002-09-10,9309.30957
5924,2002-09-11,9400.080078
5925,2002-09-12,9415.230469
5926,2002-09-13,9241.929688
5928,2002-09-17,9543.94043
5929,2002-09-18,9472.05957
5930,2002-09-19,9669.620117
5931,2002-09-20,9481.080078
5933,2002-09-24,9321.639648
5934,2002-09-25,9165.410156
5935,2002-09-26,9320.919922
5936,2002-09-27,9530.44043
5937,2002-09-30,9383.290039
5938,2002-10-01,9162.259766
5939,2002-10-02,9049.330078
5940,2002-10-03,8936.429688
5941,2002-10-04,9027.549805
5942,2002-10-07,8688.0
5943,2002-10-08,8708.900391
5944,2002-10-09,8539.339844
5945,2002-10-10,8439.620117
5946,2002-10-11,8529.610352
5948,2002-10-15,8836.730469
5949,2002-10-16,8884.870117
5950,2002-10-17,8959.879883
5951,2002-10-18,9086.129883
5952,2002-10-21,8978.410156
5953,2002-10-22,8689.389648
5954,2002-10-23,8714.519531
5955,2002-10-24,8614.299805
5956,2002-10-25,8726.290039
5957,2002-10-28,8757.509766
5958,2002-10-29,8708.759766
5959,2002-10-30,8756.589844
5960,2002-10-31,8640.480469
5961,2002-11-01,8685.719727
5963,2002-11-05,8937.55957
5964,2002-11-06,8953.290039
5965,2002-11-07,8920.44043
5966,2002-11-08,8690.769531
5967,2002-11-11,8460.370117
5968,2002-11-12,8464.769531
5969,2002-11-13,8438.519531
5970,2002-11-14,8303.389648
5971,2002-11-15,8503.589844
5972,2002-11-18,8346.009766
5973,2002-11-19,8365.259766
5974,2002-11-20,8459.620117
5975,2002-11-21,8668.05957
5976,2002-11-22,8772.55957
5977,2002-11-25,8944.44043
5978,2002-11-26,8823.990234
5979,2002-11-27,8875.879883
5980,2002-11-28,9176.780273
5981,2002-11-29,9215.55957
5982,2002-12-02,9174.469727
5983,2002-12-03,9205.110352
5984,2002-12-04,9006.730469
5985,2002-12-05,8917.570313
5986,2002-12-06,8863.259766
5987,2002-12-09,8828.049805
5988,2002-12-10,8804.519531
5989,2002-12-11,8727.660156
5990,2002-12-12,8708.69043
5991,2002-12-13,8516.070313
5992,2002-12-16,8450.94043
5993,2002-12-17,8510.730469
5994,2002-12-18,8344.009766
5995,2002-12-19,8387.570313
5996,2002-12-20,8406.879883
5998,2002-12-24,8512.370117
5999,2002-12-25,8501.139648
6000,2002-12-26,8700.099609
6001,2002-12-27,8714.049805
6002,2002-12-30,8578.950195
6007,2003-01-06,8713.330078
6008,2003-01-07,8656.5
6009,2003-01-08,8517.799805
6010,2003-01-09,8497.929688
6011,2003-01-10,8470.450195
6013,2003-01-14,8553.05957
6014,2003-01-15,8611.75
6015,2003-01-16,8609.169922
6016,2003-01-17,8690.25
6017,2003-01-20,8558.820313
6018,2003-01-21,8708.580078
6019,2003-01-22,8611.040039
6020,2003-01-23,8790.919922
6021,2003-01-24,8731.650391
6022,2003-01-27,8609.469727
6023,2003-01-28,8525.389648
6024,2003-01-29,8331.080078
6025,2003-01-30,8316.80957
6026,2003-01-31,8339.94043
6027,2003-02-03,8500.790039
6028,2003-02-04,8484.900391
6029,2003-02-05,8549.849609
6030,2003-02-06,8484.19043
6031,2003-02-07,8448.160156
6032,2003-02-10,8484.929688
6034,2003-02-12,8664.169922
6035,2003-02-13,8599.660156
6036,2003-02-14,8701.919922
6037,2003-02-17,8771.889648
6038,2003-02-18,8692.969727
6039,2003-02-19,8678.44043
6040,2003-02-20,8650.919922
6041,2003-02-21,8513.540039
6042,2003-02-24,8564.950195
6043,2003-02-25,8360.490234
6044,2003-02-26,8356.80957
6045,2003-02-27,8359.379883
6046,2003-02-28,8363.040039
6047,2003-03-03,8490.400391
6048,2003-03-04,8480.219727
6049,2003-03-05,8472.620117
6050,2003-03-06,8369.150391
6051,2003-03-07,8144.120117
6052,2003-03-10,8042.259765999999
6053,2003-03-11,7862.430176000001
6054,2003-03-12,7943.040039
6055,2003-03-13,7868.560059
6056,2003-03-14,8002.689941
6057,2003-03-17,7871.640137
6058,2003-03-18,7954.459961
6059,2003-03-19,8051.040039
6060,2003-03-20,8195.049805
6062,2003-03-24,8435.070313
6063,2003-03-25,8238.759766
6064,2003-03-26,8351.919922
6065,2003-03-27,8368.669922
6066,2003-03-28,8280.160156
6067,2003-03-31,7972.709961
6068,2003-04-01,7986.720215
6069,2003-04-02,8069.850098000001
6070,2003-04-03,8017.75
6071,2003-04-04,8074.120117
6072,2003-04-07,8249.980469
6073,2003-04-08,8131.410156
6074,2003-04-09,8057.609863
6075,2003-04-10,7980.120117
6076,2003-04-11,7816.490234000001
6077,2003-04-14,7752.100098000001
6078,2003-04-15,7838.830078
6079,2003-04-16,7879.490234000001
6080,2003-04-17,7821.899901999999
6081,2003-04-18,7874.509765999999
6082,2003-04-21,7969.080078
6083,2003-04-22,7790.459961
6084,2003-04-23,7793.379883
6085,2003-04-24,7854.569823999999
6086,2003-04-25,7699.5
6087,2003-04-28,7607.879883
6089,2003-04-30,7831.419922
6090,2003-05-01,7863.290039
6091,2003-05-02,7907.189941
6093,2003-05-06,8083.560059
6094,2003-05-07,8109.77002
6095,2003-05-08,8031.549805
6096,2003-05-09,8152.160156
6097,2003-05-12,8221.120117
6098,2003-05-13,8190.259765999999
6099,2003-05-14,8244.910156
6100,2003-05-15,8123.399901999999
6101,2003-05-16,8117.290039
6102,2003-05-19,8039.129883
6103,2003-05-20,8059.47998
6104,2003-05-21,8018.509765999999
6105,2003-05-22,8051.660156
6106,2003-05-23,8184.759765999999
6107,2003-05-26,8227.320313
6108,2003-05-27,8120.240234000001
6109,2003-05-28,8234.179688
6110,2003-05-29,8375.360352
6111,2003-05-30,8424.509766
6112,2003-06-02,8547.169922
6113,2003-06-03,8564.490234
6114,2003-06-04,8557.860352
6115,2003-06-05,8657.230469
6116,2003-06-06,8785.870117
6117,2003-06-09,8822.730469
6118,2003-06-10,8789.089844
6119,2003-06-11,8890.299805
6120,2003-06-12,8918.599609
6121,2003-06-13,8980.639648
6122,2003-06-16,8839.830078
6123,2003-06-17,9033.0
6124,2003-06-18,9092.969727
6125,2003-06-19,9110.509766
6126,2003-06-20,9120.389648
6127,2003-06-23,9137.139648
6128,2003-06-24,8919.259766
6129,2003-06-25,8932.259766
6130,2003-06-26,8923.410156
6131,2003-06-27,9104.05957
6132,2003-06-30,9083.110352
6133,2003-07-01,9278.490234
6134,2003-07-02,9592.240234
6135,2003-07-03,9624.799805
6136,2003-07-04,9547.730469
6137,2003-07-07,9795.160156
6138,2003-07-08,9898.719727
6139,2003-07-09,9990.950195
6140,2003-07-10,9955.620117
6141,2003-07-11,9635.349609
6142,2003-07-14,9755.629883
6143,2003-07-15,9751.0
6144,2003-07-16,9735.969727
6145,2003-07-17,9498.860352
6146,2003-07-18,9527.730469
6148,2003-07-22,9485.969727
6149,2003-07-23,9615.339844
6150,2003-07-24,9671.0
6151,2003-07-25,9648.009766
6152,2003-07-28,9839.910156
6153,2003-07-29,9834.30957
6154,2003-07-30,9632.660156
6155,2003-07-31,9563.209961
6156,2003-08-01,9611.669922
6157,2003-08-04,9452.790039
6158,2003-08-05,9382.580078
