Name,1980,1981,1984,1985,1986,1987,1990,1991,1992,1993,1996,1997,1998,1999,2001,2002,2003,2004,2007,2008,2009,2010,2012,2013,2014,2015,2018,2019,2020,NASDAQ_100,NIKKEI_225
Bonds_10year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAU_USD,586.0,401.0,308.3,329.7,390.19,485.85,393.0,354.3,333.15,390.75,368.05,289.05,288.25,288.25,278.95,347.0,415.05,438.45,833.6,880.2,1096.2,1421.45,1674.95,1205.55,1183.95,1061.3,1282.82,1517.4,1896.49,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18004.109375
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16325.070313
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17740.060547
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17369.910156
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17313.039063
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17133.640625
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16879.599609
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19099.089844
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20591.410156
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19924.609375
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20953.300781
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20283.130859
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19438.240234
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17125.310547
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20416.339844
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20216.619141
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19277.160156
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21053.109375
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20543.410156
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20271.349609
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20642.929688
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19916.480469
1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19013.599609
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18739.470703
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16618.710938
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16811.460938
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15594.570313
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16358.570313
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18120.730469
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17474.490234
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18833.099609
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20935.119141
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20168.630859
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21560.390625
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21815.009766
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22455.490234
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20984.830078
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21462.970703
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20633.060547
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17869.589844
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19275.330078
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20175.519531
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19804.380859
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17974.300781
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17842.160156
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17007.589844
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16241.660156
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15601.099609
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15321.030272999997
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16362.889647999997
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14369.629883
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13197.120117
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14835.410156
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14465.179688
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14221.75
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16327.55957
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16408.5
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17860.75
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17802.480469
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17712.560547
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17996.919922
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18495.949219
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423.380859
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20081.669922
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18403.080078
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16694.300781
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16099.669922
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16739.779297
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14872.389647999997
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14835.330078
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13779.549805
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12681.660156
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14425.459961000002
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13261.839844
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11959.330078
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9972.280273
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10347.280273
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9791.429688
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10812.0
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028.700195
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11552.790039
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10595.44043
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9793.509766
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9162.259766
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8685.719727
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7986.720215
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7863.290039
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9278.490234
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9611.669922
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10670.179688
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10361.240234
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10403.269531
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11271.120117
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11683.419922
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11296.759766
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11896.009766
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11127.349609
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10985.169922
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10734.709961
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10784.25
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11384.400391
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11780.530273
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11723.629883
